run_id,model_name,prior_method,prior_lambda,synthetic_prior_rho,calibration_method,score_transform,score_alpha,eval_split,average_precision,roc_auc,log_loss,brier_score,score_entropy,normalized_score_entropy,tie_rate,n_unique_scores,occupied_bins,max_score_gap,train_time_seconds,predict_time_seconds,n_train,n_eval,positive_rate_train,positive_rate_eval
275,catboost_conservative,label_smoothing,0.2,,none,noise_rank,0.9,val,0.07293609501487924,0.9037089301267087,,,2.1588202005801915,0.5518424093070798,0.0,60000,41,0.010292398223979315,0.31471789400006855,0.04012362499997835,1740,60000,0.08019333333333334,0.0009666666666666667
276,catboost_conservative,label_smoothing,0.2,,none,noise_rank,0.95,val,0.07760801353270244,0.9159192966994532,,,1.8267811655380668,0.46696585449607736,0.0,60000,41,0.005295605647864243,0.31471789400006855,0.04012362499997835,1740,60000,0.08019333333333334,0.0009666666666666667
277,catboost_conservative,label_smoothing,0.2,,none,noise_rank,0.98,val,0.07365511866841622,0.9196737881101157,,,1.5934151826160037,0.4073123241875247,0.0,60000,42,0.005903196370246722,0.31471789400006855,0.04012362499997835,1740,60000,0.08019333333333334,0.0009666666666666667
278,catboost_conservative,label_smoothing,0.2,,none,noise_rank,0.99,val,0.0732894402530909,0.9211749518787701,,,1.4371794918189016,0.3673750102759458,0.0,60000,42,0.0076887793110151925,0.31471789400006855,0.04012362499997835,1740,60000,0.08019333333333334,0.0009666666666666667
279,catboost_conservative,label_smoothing,0.2,,none,raw,,test,0.04287308536594586,0.9164600493120361,0.04173866036728604,0.007932571349166336,1.3055760136233028,0.3337342371994604,0.12148333333333339,52711,42,0.00851310769870206,0.31471789400006855,0.03378111600000011,1740,60000,0.08019333333333334,0.0009666666666666667
280,catboost_conservative,label_smoothing,0.2,,none,shrinkage,0.01,test,0.04287308536594586,0.9164600493120361,0.04122784808043395,0.007786919667830989,1.2974402753635284,0.3316545617352605,0.12148333333333339,52711,42,0.008427976621715016,0.31471789400006855,0.03378111600000011,1740,60000,0.08019333333333334,0.0009666666666666667
281,catboost_conservative,label_smoothing,0.2,,none,shrinkage,0.05,test,0.04287308536594586,0.9164600493120361,0.03924101864948725,0.007219663102098874,1.2654418401665863,0.3234750507373593,0.12148333333333339,52711,40,0.008087452313766952,0.31471789400006855,0.03378111600000011,1740,60000,0.08019333333333334,0.0009666666666666667
282,catboost_conservative,label_smoothing,0.2,,none,shrinkage,0.1,test,0.04287308536594586,0.9164600493120361,0.036867611434569625,0.006545130254054599,1.2226595102046203,0.3125389366340927,0.12148333333333339,52711,38,0.007661796928831843,0.31471789400006855,0.03378111600000011,1740,60000,0.08019333333333334,0.0009666666666666667
283,catboost_conservative,label_smoothing,0.2,,none,shrinkage,0.2,test,0.04287308536594586,0.9164600493120361,0.03241252417991909,0.005311190755035602,1.1457863886597852,0.2928884587513785,0.12148333333333339,52711,34,0.006810486158961626,0.31471789400006855,0.03378111600000011,1740,60000,0.08019333333333334,0.0009666666666666667
284,catboost_conservative,label_smoothing,0.2,,none,noise_rank,0.9,test,0.041958752080258295,0.9096966147735913,,,2.154713465551933,0.550792636587809,0.0,60000,42,0.01329431726639152,0.31471789400006855,0.03378111600000011,1740,60000,0.08019333333333334,0.0009666666666666667
285,catboost_conservative,label_smoothing,0.2,,none,noise_rank,0.95,test,0.04247827165046432,0.9219089947869147,,,1.8227632302990253,0.4659387809759405,0.0,60000,42,0.014084276712865829,0.31471789400006855,0.03378111600000011,1740,60000,0.08019333333333334,0.0009666666666666667
286,catboost_conservative,label_smoothing,0.2,,none,noise_rank,0.98,test,0.04476184747852463,0.9218399625384999,,,1.5901852662889575,0.4064866858099987,0.0,60000,42,0.0097425254732314,0.31471789400006855,0.03378111600000011,1740,60000,0.08019333333333334,0.0009666666666666667
287,catboost_conservative,label_smoothing,0.2,,none,noise_rank,0.99,test,0.0438443544162249,0.9191934387148957,,,1.4328506804453027,0.36626846990857265,0.0,60000,42,0.007877799764259619,0.31471789400006855,0.03378111600000011,1740,60000,0.08019333333333334,0.0009666666666666667
288,catboost_conservative,synthetic_soft,,0.05,none,raw,,val,0.06263618150382907,0.9195281013025235,0.05832646739280306,0.012087806895549018,1.5165507113577845,0.38766405751026706,0.09078333333333333,54553,49,0.006220356172808805,0.3251849979999406,0.04896558099994763,1827,60000,0.09528412698412699,0.0009666666666666667
289,catboost_conservative,synthetic_soft,,0.05,none,shrinkage,0.01,val,0.06263618150382907,0.9195281013025235,0.0573066745392456,0.011857054567466878,1.5086073848515755,0.38563356676540506,0.09078333333333333,54553,48,0.006158152611080769,0.3251849979999406,0.04896558099994763,1827,60000,0.09528412698412699,0.0009666666666666667
290,catboost_conservative,synthetic_soft,,0.05,none,shrinkage,0.05,val,0.06263618150382907,0.9195281013025235,0.053647209600211326,0.010958193049350192,1.4750235221245083,0.3770487852647677,0.09078333333333333,54553,46,0.005909338364168404,0.3251849979999406,0.04896558099994763,1827,60000,0.09528412698412699,0.0009666666666666667
291,catboost_conservative,synthetic_soft,,0.05,none,shrinkage,0.1,val,0.06263618150382907,0.9195281013025235,0.049661496705779615,0.009888948688681103,1.4331975175054128,0.36635712916738294,0.09078333333333333,54553,44,0.005598320555527891,0.3251849979999406,0.04896558099994763,1827,60000,0.09528412698412699,0.0009666666666666667
292,catboost_conservative,synthetic_soft,,0.05,none,shrinkage,0.2,val,0.06263618150382907,0.9195281013025235,0.042762687167191143,0.007931568423932129,1.3452595851501423,0.343878239796525,0.09078333333333333,54553,39,0.004976284938247089,0.3251849979999406,0.04896558099994763,1827,60000,0.09528412698412699,0.0009666666666666667
293,catboost_conservative,synthetic_soft,,0.05,none,noise_rank,0.9,val,0.05323866620782285,0.9026875404845374,,,2.276805170722956,0.5820019891405966,0.0,60000,48,0.005574027847248586,0.3251849979999406,0.04896558099994763,1827,60000,0.09528412698412699,0.0009666666666666667
294,catboost_conservative,synthetic_soft,,0.05,none,noise_rank,0.95,val,0.06058555729905584,0.9135831303593474,,,1.9774845085267823,0.5054889773866141,0.0,60000,48,0.004033630987935299,0.3251849979999406,0.04896558099994763,1827,60000,0.09528412698412699,0.0009666666666666667
295,catboost_conservative,synthetic_soft,,0.05,none,noise_rank,0.98,val,0.06406718039101032,0.9155755736292208,,,1.7753944253314562,0.45383026195602616,0.0,60000,49,0.004552669901066064,0.3251849979999406,0.04896558099994763,1827,60000,0.09528412698412699,0.0009666666666666667
296,catboost_conservative,synthetic_soft,,0.05,none,noise_rank,0.99,val,0.062467595522934606,0.916778748192218,,,1.6543089277450171,0.42287811841841755,0.0,60000,49,0.0036474733786502345,0.3251849979999406,0.04896558099994763,1827,60000,0.09528412698412699,0.0009666666666666667
297,catboost_conservative,synthetic_soft,,0.05,none,raw,,test,0.03243708341367625,0.9166064552055493,0.05890214458250469,0.012228454741046479,1.5124269603339209,0.3866099351244473,0.09028333333333338,54583,49,0.0047110425484561125,0.3251849979999406,0.040012987999944016,1827,60000,0.09528412698412699,0.0009666666666666667
298,catboost_conservative,synthetic_soft,,0.05,none,shrinkage,0.01,test,0.03243708341367625,0.9166064552055493,0.057826416074659964,0.011995952749281818,1.5044471248019504,0.38457011186142,0.09028333333333338,54583,49,0.004663932122971559,0.3251849979999406,0.040012987999944016,1827,60000,0.09528412698412699,0.0009666666666666667
299,catboost_conservative,synthetic_soft,,0.05,none,shrinkage,0.05,test,0.03243708341367625,0.9166064552055493,0.05402279404662904,0.011090161906784064,1.4712554741217772,0.37608558847438517,0.09028333333333338,54583,47,0.004475490421033346,0.3251849979999406,0.040012987999944016,1827,60000,0.09528412698412699,0.0009666666666666667
300,catboost_conservative,synthetic_soft,,0.05,none,shrinkage,0.1,test,0.03243708341367625,0.9166064552055493,0.04993892426671823,0.01001241188392388,1.430426048474619,0.3656486801048523,0.09028333333333338,54583,44,0.004239938293610468,0.3251849979999406,0.040012987999944016,1827,60000,0.09528412698412699,0.0009666666666666667
301,catboost_conservative,synthetic_soft,,0.05,none,shrinkage,0.2,test,0.03243708341367625,0.9166064552055493,0.04294207890597377,0.008038540272410213,1.3440142503867663,0.3435599045613671,0.09028333333333338,54583,39,0.0037688340387649344,0.3251849979999406,0.040012987999944016,1827,60000,0.09528412698412699,0.0009666666666666667
302,catboost_conservative,synthetic_soft,,0.05,none,noise_rank,0.9,test,0.034542469978668944,0.9165342589790821,,,2.272539145694614,0.580911498358098,0.0,60000,48,0.0033346588377527464,0.3251849979999406,0.040012987999944016,1827,60000,0.09528412698412699,0.0009666666666666667
303,catboost_conservative,synthetic_soft,,0.05,none,noise_rank,0.95,test,0.03317681670908491,0.9235246370341905,,,1.9722584199771669,0.5041530730367767,0.0,60000,48,0.003576439486930094,0.3251849979999406,0.040012987999944016,1827,60000,0.09528412698412699,0.0009666666666666667
304,catboost_conservative,synthetic_soft,,0.05,none,noise_rank,0.98,test,0.0325934960044242,0.9208786884793231,,,1.7710088106740538,0.4527092014072213,0.0,60000,49,0.0053756950010992455,0.3251849979999406,0.040012987999944016,1827,60000,0.09528412698412699,0.0009666666666666667
305,catboost_conservative,synthetic_soft,,0.05,none,noise_rank,0.99,test,0.032511523081871316,0.9184936242965902,,,1.6512424709396982,0.4220942639264925,0.0,60000,49,0.005234392990190795,0.3251849979999406,0.040012987999944016,1827,60000,0.09528412698412699,0.0009666666666666667
306,catboost_conservative,synthetic_soft,,0.1,none,raw,,val,0.07977294070494167,0.9122441923744677,0.053109741473203964,0.011321359583406281,1.36660160415377,0.3493337340443897,0.06953333333333334,55828,49,0.006512310308694258,0.3303374160000203,0.04777588100000685,1914,60000,0.0909969696969697,0.0009666666666666667
307,catboost_conservative,synthetic_soft,,0.1,none,shrinkage,0.01,val,0.07977294070494167,0.9122441923744677,0.05210298398681947,0.011105879301982506,1.358744526408094,0.3473252903990497,0.06953333333333334,55828,49,0.00644718720560733,0.3303374160000203,0.04777588100000685,1914,60000,0.0909969696969697,0.0009666666666666667
308,catboost_conservative,synthetic_soft,,0.1,none,shrinkage,0.05,val,0.07977294070494167,0.9122441923744677,0.04857374899272515,0.010266569086956482,1.3260660452168158,0.3389719445353022,0.06953333333333334,55828,47,0.006186694793259617,0.3303374160000203,0.04777588100000685,1914,60000,0.0909969696969697,0.0009666666666666667
309,catboost_conservative,synthetic_soft,,0.1,none,shrinkage,0.1,val,0.07977294070494167,0.9122441923744677,0.044822413371650785,0.009268305867179374,1.2817777222856346,0.32765086516799563,0.06953333333333334,55828,44,0.0058610792778247545,0.3303374160000203,0.04777588100000685,1914,60000,0.0909969696969697,0.0009666666666666667
310,catboost_conservative,synthetic_soft,,0.1,none,shrinkage,0.2,val,0.07977294070494167,0.9122441923744677,0.0384634138108895,0.007441361257643251,1.1885349905478706,0.3038159512095694,0.06953333333333334,55828,40,0.005209848246955473,0.3303374160000203,0.04777588100000685,1914,60000,0.0909969696969697,0.0009666666666666667
311,catboost_conservative,synthetic_soft,,0.1,none,noise_rank,0.9,val,0.07219804913322017,0.8940475793266826,,,2.206999987562451,0.5641582333488627,0.0,60000,49,0.006406010536770479,0.3303374160000203,0.04777588100000685,1914,60000,0.0909969696969697,0.0009666666666666667
312,catboost_conservative,synthetic_soft,,0.1,none,noise_rank,0.95,val,0.07890658523303122,0.904409319813751,,,1.8724095413826087,0.4786294811621859,0.0,60000,49,0.006261223937708449,0.3303374160000203,0.04777588100000685,1914,60000,0.0909969696969697,0.0009666666666666667
313,catboost_conservative,synthetic_soft,,0.1,none,noise_rank,0.98,val,0.08125586903602956,0.9091639159233236,,,1.6439997448798955,0.4202428622221178,0.0,60000,49,0.0039794616402144545,0.3303374160000203,0.04777588100000685,1914,60000,0.0909969696969697,0.0009666666666666667
314,catboost_conservative,synthetic_soft,,0.1,none,noise_rank,0.99,val,0.07958300256400447,0.910338902318218,,,1.5010386125926953,0.38369882040824455,0.0,60000,49,0.007213052487145433,0.3303374160000203,0.04777588100000685,1914,60000,0.0909969696969697,0.0009666666666666667
315,catboost_conservative,synthetic_soft,,0.1,none,raw,,test,0.034769139878467234,0.9085872090146914,0.05351727108660381,0.011412780156424713,1.3633699799033352,0.3485076590836978,0.07078333333333331,55753,49,0.00438968154128716,0.3303374160000203,0.03701675299998897,1914,60000,0.0909969696969697,0.0009666666666666667
316,catboost_conservative,synthetic_soft,,0.1,none,shrinkage,0.01,test,0.034769139878467234,0.9085872090146914,0.05246174589346586,0.011196639614493086,1.354803790996752,0.34631795087014766,0.07078333333333331,55753,49,0.004345784725874324,0.3303374160000203,0.03701675299998897,1914,60000,0.0909969696969697,0.0009666666666666667
317,catboost_conservative,synthetic_soft,,0.1,none,shrinkage,0.05,test,0.034769139878467234,0.9085872090146914,0.04881726874966301,0.010354637055370533,1.3225262483158473,0.3380670937979582,0.07078333333333331,55753,47,0.004170197464222869,0.3303374160000203,0.03701675299998897,1914,60000,0.0909969696969697,0.0009666666666666667
318,catboost_conservative,synthetic_soft,,0.1,none,shrinkage,0.1,test,0.034769139878467234,0.9085872090146914,0.04499643245182086,0.009352892975826255,1.280377618080614,0.3272929674247876,0.07078333333333331,55753,44,0.0039507133871584665,0.3303374160000203,0.03701675299998897,1914,60000,0.0909969696969697,0.0009666666666666667
319,catboost_conservative,synthetic_soft,,0.1,none,shrinkage,0.2,test,0.034769139878467234,0.9085872090146914,0.03857727144199492,0.0075186018812674,1.185072799044211,0.30293093813606353,0.07078333333333331,55753,39,0.0035117452330296617,0.3303374160000203,0.03701675299998897,1914,60000,0.0909969696969697,0.0009666666666666667
320,catboost_conservative,synthetic_soft,,0.1,none,noise_rank,0.9,test,0.03983717823117706,0.9061072254903878,,,2.200563737196142,0.5625129847505344,0.0,60000,49,0.007809017256399486,0.3303374160000203,0.03701675299998897,1914,60000,0.0909969696969697,0.0009666666666666667
321,catboost_conservative,synthetic_soft,,0.1,none,noise_rank,0.95,test,0.03788767745459962,0.9155847779290096,,,1.8672781608192561,0.4773177862779195,0.0,60000,49,0.005147190127032686,0.3303374160000203,0.03701675299998897,1914,60000,0.0909969696969697,0.0009666666666666667
322,catboost_conservative,synthetic_soft,,0.1,none,noise_rank,0.98,test,0.036760914979394405,0.9157179526415765,,,1.6417806531213905,0.41967561306345336,0.0,60000,49,0.004816177740478378,0.3303374160000203,0.03701675299998897,1914,60000,0.0909969696969697,0.0009666666666666667
323,catboost_conservative,synthetic_soft,,0.1,none,noise_rank,0.99,test,0.03684187833769129,0.9127590578938952,,,1.4965613943106848,0.38255434393768234,0.0,60000,49,0.004791246572887875,0.3303374160000203,0.03701675299998897,1914,60000,0.0909969696969697,0.0009666666666666667
324,catboost_conservative,synthetic_soft,,0.25,none,raw,,val,0.07305883376774609,0.9149092686148335,0.0547165595135288,0.011413503616001654,1.4178555660171897,0.36243538548976767,0.049966666666666715,57002,49,0.004764438118789682,0.35976733199993305,0.04638159299997824,2175,60000,0.08019333333333334,0.0009666666666666667
325,catboost_conservative,synthetic_soft,,0.25,none,shrinkage,0.01,val,0.07305883376774609,0.9149092686148335,0.053655713747915605,0.011196517912456702,1.4102061105832646,0.3604800147203957,0.049966666666666715,57002,49,0.004716793737601699,0.35976733199993305,0.04638159299997824,2175,60000,0.08019333333333334,0.0009666666666666667
326,catboost_conservative,synthetic_soft,,0.25,none,shrinkage,0.05,val,0.07305883376774609,0.9149092686148335,0.049970426277765045,0.010351303985066217,1.3798841096141041,0.3527290375591962,0.049966666666666715,57002,47,0.004526216212850098,0.35976733199993305,0.04638159299997824,2175,60000,0.08019333333333334,0.0009666666666666667
327,catboost_conservative,synthetic_soft,,0.25,none,shrinkage,0.1,val,0.07305883376774609,0.9149092686148335,0.04608685215572531,0.00934592657110409,1.3431098652032643,0.34332872361425937,0.049966666666666715,57002,44,0.004287994306910736,0.35976733199993305,0.04638159299997824,2175,60000,0.08019333333333334,0.0009666666666666667
328,catboost_conservative,synthetic_soft,,0.25,none,shrinkage,0.2,val,0.07305883376774609,0.9149092686148335,0.039538429427707314,0.007505638394099781,1.260271651977882,0.3221534357618005,0.049966666666666715,57002,39,0.003811550495031679,0.35976733199993305,0.04638159299997824,2175,60000,0.08019333333333334,0.0009666666666666667
